iptelnet;porta;label;rede_origem;status_telnet;status_ping;
10.192.95.174;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.175;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.176;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.177;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.178;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.179;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.180;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.181;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.182;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.183;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.184;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.185;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.186;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.187;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.188;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.189;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.190;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.191;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.192;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.193;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.194;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.195;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.196;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.197;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.198;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.199;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.200;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.201;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.202;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.203;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.204;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.205;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.206;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.207;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.208;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.209;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.210;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.211;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.212;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.213;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.214;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.215;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.216;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.217;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.218;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.219;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.220;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.221;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.222;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.223;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.224;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.225;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.226;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.227;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.228;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.229;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.230;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.231;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.232;3389;Tuffin 37308;10.192.95.0/24;naook;ok;
10.192.95.233;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.234;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.235;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.236;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.237;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.238;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.239;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.240;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.241;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.242;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.243;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.244;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.245;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.246;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.247;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.248;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.249;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.250;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.251;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.252;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.253;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.192.95.254;3389;Tuffin 37308;10.192.95.0/24;naook;falha;
10.221.24.1;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.2;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.3;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.4;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.5;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.6;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.7;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.8;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.9;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.10;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.11;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.12;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.13;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.14;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.15;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.16;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.17;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.18;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.19;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.20;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.21;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.22;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.23;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.24;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.25;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.26;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.27;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.28;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.29;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.30;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.31;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.32;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.33;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.34;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.35;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.36;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.37;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.38;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.39;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.40;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.41;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.42;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.43;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.44;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.45;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.46;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.47;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.48;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.49;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.50;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.51;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.52;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.53;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.54;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.55;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.56;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.57;80;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.58;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.59;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.60;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.61;80;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.62;80;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.1;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.2;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.3;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.4;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.5;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.6;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.7;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.8;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.9;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.10;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.11;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.12;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.13;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.14;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.15;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.16;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.17;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.18;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.19;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.20;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.21;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.22;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.23;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.24;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.25;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.26;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.27;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.28;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.29;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.30;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.31;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.32;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.33;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.34;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.35;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.36;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.37;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.38;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.39;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.40;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.41;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.42;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.43;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.44;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.45;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.46;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.47;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.48;3389;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.49;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.50;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.51;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.52;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.53;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.54;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.55;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.56;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.57;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.58;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.59;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.60;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.61;3389;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.62;3389;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.1;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.2;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.3;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.4;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.5;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.6;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.7;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.8;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.9;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.10;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.11;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.12;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.13;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.14;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.15;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.16;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.17;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.18;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.19;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.20;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.21;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.22;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.23;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.24;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.25;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.26;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.27;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.28;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.29;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.30;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.31;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.32;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.33;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.34;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.35;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.36;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.37;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.38;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.39;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.40;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.41;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.42;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.43;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.44;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.45;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.46;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.47;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.48;22;Tuffin 37308;10.221.24.0/26;naook;ok;
10.221.24.49;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.50;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.51;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.52;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.53;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.54;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.55;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.56;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.57;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.24.58;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.59;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.60;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.61;22;Tuffin 37308;10.221.24.0/26;naook;falha;
10.221.24.62;22;Tuffin 37308;10.221.24.0/26;ok;ok;
10.221.25.1;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.2;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.3;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.4;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.5;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.6;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.7;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.8;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.9;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.10;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.11;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.12;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.13;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.14;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.15;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.16;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.17;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.18;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.19;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.20;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.21;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.22;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.23;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.24;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.25;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.26;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.27;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.28;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.29;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.30;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.31;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.32;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.33;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.34;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.35;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.36;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.37;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.38;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.39;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.40;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.41;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.42;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.43;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.44;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.45;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.46;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.47;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.48;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.49;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.50;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.51;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.52;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.53;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.54;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.55;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.56;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.57;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.58;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.59;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.60;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.61;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.62;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.63;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.64;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.65;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.66;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.67;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.68;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.69;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.70;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.71;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.72;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.73;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.74;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.75;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.76;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.77;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.78;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.79;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.80;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.81;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.82;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.83;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.84;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.85;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.86;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.87;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.88;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.89;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.90;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.91;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.92;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.93;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.94;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.95;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.96;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.97;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.98;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.99;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.100;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.101;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.102;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.103;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.104;80;Tuffin 37308;10.221.25.0/24;naook;ok;
10.221.25.105;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.106;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.107;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.108;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.109;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.110;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.111;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.112;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.113;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.114;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.115;80;Tuffin 37308;10.221.25.0/24;naook;falha;
10.221.25.116;80;Tuffin 37308;10.221.25.0/24;ok;ok;
10.221.25.117;80;Tuffin 37308;10.221.25.0/24;ok;ok;
